Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
Gilson da Autoescola,gilsondaautoescola,N/A,2023-01-04 12:47:06 EST,2023-01-04,12:47:06,Photo,63,55,8,0,false,https://www.instagram.com/p/CnAI1zkpkJy/,https://www.instagram.com/p/CnAI1zkpkJy/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323654023_866326321459880_4390970202475547318_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zPhQOWbA5eUAX9iAFev&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCFuqL3L0KViV_pxfUffEZvO4Ob7L9w3EHJH_tzqRJtjA&oe=64953CD9,,"FALE CONOSCO

Nosso mandato inicia o ano mais próximo de vocês! 

Além das redes sociais que são um canal direto, e meu gabinete na Câmara Municipal de Betim, temos o WhatsApp para que você encaminhe sua demanda, crítica ou sugestão! Salve nosso contato.

Vamos trabalhar juntos por uma Betim cada vez melhor pra TODOS.

Trabalhando por você… trabalhando por Betim!

.

.

.

#vereadoratuante #juntos #contecomigo #mandatopopular #portavozdopovo #vereadorgilsondaautoescola #fechadocomopovo🇧🇷🔺",,,,1.12
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2023-01-04 06:06:48 EST,2023-01-04,06:06:48,Photo,186,150,36,0,false,https://www.instagram.com/p/Cm_bB_tOdlD/,https://www.instagram.com/p/Cm_bB_tOdlD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323373681_863008784938957_7672349098641764571_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WifzgT70_gMAX_2AUMR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDgrT9eU_0W18MgAtc7WDFHBHb21rRuitm1-R72mvghVA&oe=6494E051,,"MENTIROSO !
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso","POLÍTICA LEGALIZAÇÃO DO ABORTO MINISTRA DA SAÚDE DE LULA DIZ QUE ABORTO É QUESTÃO DE SAÚDE PÚBLICA, E CONSIDERA O EX- PRESIDIARIC UM FORTE ALIADO SOBRE o TEMA PORTAL AL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE wWW.JVVNEWS.COM.BR",,,-1.83
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2023-01-03 16:11:55 EST,2023-01-03,16:11:55,Photo,52,50,2,0,false,https://www.instagram.com/p/Cm97fDvpn29/,https://www.instagram.com/p/Cm97fDvpn29/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323294378_867629290950696_5573418681017262469_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OKc18QYmvTsAX-7hAHY&_nc_oc=AQkbhlpVD7ZJdJS84pM8Io2LrloeHrZ6H4pC6rKHJ4FlbjOtqeqjplsiueCpSUlMTmY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA6Jp7o7jhS2ggrMYeZR4pwHVZpvngJ_J1B8Rws-3j0yg&oe=6493B75A,,"NÃO DEIXAREMOS!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso","Jose Vasconcelos Viana @va... 2min Ο ""novo"" Brasil nada mais é do que a procura em acabar com a direita. #Brasil #BolsonaroOrgulhoDoBrasil × ထ့",,,-6.56
Núbia Modista,nubiamodista,N/A,2023-01-03 15:49:32 EST,2023-01-03,15:49:32,Photo,3,2,1,0,false,https://www.instagram.com/p/Cm947L_vqq7/,https://www.instagram.com/p/Cm947L_vqq7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323799908_214133721061296_6702970206758584526_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=78kauuQPI5cAX_VVkCm&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA4dKGUXI0P10zlSkoEUdKLBXjBx_-6HUv5kxsb1-YNOg&oe=6496751F,,Pés encharcados mais não desistiremos 🇧🇷🏕️,,,,-34.67
Núbia Modista,nubiamodista,N/A,2023-01-03 15:49:27 EST,2023-01-03,15:49:27,Photo,7,6,1,0,false,https://www.instagram.com/p/Cm946lAvti2/,https://www.instagram.com/p/Cm946lAvti2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323206609_718965459557168_8087086470748942996_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=93K2XfY6xwoAX_o28ew&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD0TBngfiChI6-rt672IoMPzGVaogOfqUzeUKGiEJUnTQ&oe=6495AF12,,03/03/23,,,,-14.86
André da Maria Gorda,andremariagorda,364138,2023-01-03 15:19:47 EST,2023-01-03,15:19:47,Photo,"1,901",79,1822,0,false,https://www.instagram.com/p/Cm91hQKPOlM/,https://www.instagram.com/p/Cm91hQKPOlM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323732924_524788616097006_6486730125456817366_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qk0Q9vj4hDgAX8sFLWl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBjG8lz3JnMzJYh6WMdXOoQ7dULBUSztAI4kxBUkSxDKw&oe=6495BBFB,,Passando pra lembrar da melhor!!!,,,,30.17
SARGENTO RODRIGUES,sargentorodriguesoficial,22959,2023-01-03 07:19:06 EST,2023-01-03,07:19:06,Photo,245,212,33,0,false,https://www.instagram.com/p/Cm8-gpvLmPY/,https://www.instagram.com/p/Cm8-gpvLmPY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323818798_3023814967763658_9131626930819631235_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=s5M6MAf6gaEAX-QTx5i&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDk0XnQ1WGTQvZfm9QZDD5LgZaq1WlmxI38QQJgFEoQLA&oe=6494C22C,,"No balanço de 2022, não poderia deixar de falar da Comissão de Segurança Pública da ALMG, da qual sou presidente.

São muitos anos de trabalho para que os servidores da segurança tenham seu próprio espaço, onde tem voz e vez sempre que necessário.

Que neste ano, de 2023, a Comissão de Segurança Pública continue como uma das mais atuantes do parlamento mineiro 🔺🚔",2022 00:01:51 COMISSÃO DE SEGURANÇA PÚBLICA: A MAIS ATIVA DA ALMG! 49 9REUNIÕES 11AUDIÊNCIAS PÚBLICAS IVISITA R U RONUES DEPUTADOESTADUAL TADO ESTADUAL SARGENTO ODRIGUES,,,-1.35
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2023-01-03 07:03:20 EST,2023-01-03,07:03:20,Photo,154,146,8,0,false,https://www.instagram.com/p/Cm88tNTuiBQ/,https://www.instagram.com/p/Cm88tNTuiBQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323682991_1308464309946834_2291765970099316722_n.webp?stp=dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cSYO_UjaiTgAX_x9Yuk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBos1Ru3tM_yLq9siVnWbm_bcRk5z7IbwxnCRFcCBq4ww&oe=64940A42,,"LULA É MENTIROSO!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso",José Vasconcelos Viana @va... .2min o Brasil de Lula é o Brasil da mentira. -mentiu sobre armas -mentiu sobre o orçamento -mentiu sobre a democracia LIXO DE NOSSA HISTÓRIA #LulaNaoMeRepresenta 山1 ×,,,-2.21
WESLEY ROS,wesleyros,280973,2023-01-02 21:11:54 EST,2023-01-02,21:11:54,Photo,"30,525",29790,735,0,false,https://www.instagram.com/p/Cm75BZTtBx8/,https://www.instagram.com/p/Cm75BZTtBx8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323513862_1208281043117867_9091758728072538437_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wJxa2fMZWfgAX9cC77C&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC2sg_m4hcwzDRON3HozQmBzRZmdgi4yyXhXmuEFDoXtA&oe=64943664,,UÉ… não era tudo mentira do Sérgio Moro? … não inocentaram o Lul4 e o deixaram legível para a disputa que só pode acontecer com candidatos FICHA LIMPA?? 🤷🏾‍♂️… agora BUGUEI 🤔,"GLOBO Política Empresas condenadas pela Lava-Jato poderão quitar dívidas com obras, diz ministro de Lula ??? ??? UÉ? ENTÃO TEVE CORRUPÇÃO?",,,7.19
Salomao Vieira Oficial,salomaovieiraofc,335328,2023-01-02 14:26:31 EST,2023-01-02,14:26:31,Album,"11,723",11332,391,0,false,https://www.instagram.com/p/Cm7KoPzPRxq/,https://www.instagram.com/p/Cm7KoPzPRxq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323743082_1590461568062084_1178329339744647003_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FjI-vue5lmgAX_dDchb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCw_leXPrjwRxglZk1DwaCqjH7oVJDWAOm6lXmoJ4l_3Q&oe=64968557,,🙏🏽Tarde de Clamor pela nossa nação. A última palavra quem da é Deus🙏🏽🇧🇷,,,,2.85
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2023-01-02 13:30:42 EST,2023-01-02,13:30:42,Photo,83,69,14,0,false,https://www.instagram.com/p/Cm7EPadpd7i/,https://www.instagram.com/p/Cm7EPadpd7i/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323475428_593292052804582_8234855556028720830_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=g0mGe_9p80sAX8mqTnF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfChZvIhohP-IWc7VNvn0JajVOaRPvOORubrBojqB5t2bg&oe=64949182,,"URGENTE: COMEÇOU A CAÇA ÀS "" BRUXAS ""
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso",José Vasconcelos Viana @va... ·1min: URGENTE! PEDIDO DE PRISÃO DE BOLSONARO SERÁ AVALIADO POR MORAES. 山 #BolsonaroTemRazao 们,,,-3.81
Josafá Ramos,josafarramos,N/A,2023-01-02 09:37:28 EST,2023-01-02,09:37:28,Album,103,64,39,1175,false,https://www.instagram.com/p/Cm6pjO9OjJP/,https://www.instagram.com/p/Cm6pjO9OjJP/,https://scontent-sea1-1.cdninstagram.com/v/t51.36329-15/323004365_563386605290959_6400457322434772243_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ypXRYark0OsAX-UVeuQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDyloYDkq7RrePEzHGCe01HfFHHPs0hq2EhcxH2wmtDIQ&oe=6494516E,,QGEx Distrito Federal 2jan23,,,,1.01
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2023-01-02 06:51:52 EST,2023-01-02,06:51:52,Photo,442,395,47,0,false,https://www.instagram.com/p/Cm6WmVzubKf/,https://www.instagram.com/p/Cm6WmVzubKf/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323579140_698415124987038_609317675776455511_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=w3uMECPat3oAX9h0XEK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBwznVgQXnam_05b0Ys5h828LdTMsauTZEoORKGBQ6Rsg&oe=64952157,,"EU VOU ATÉ O FIM. E VOCÊ ?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso",FORA LULA UL P,,,1.32
SARGENTO RODRIGUES,sargentorodriguesoficial,22821,2023-01-01 16:02:06 EST,2023-01-01,16:02:06,Photo,"2,389",2127,262,0,false,https://www.instagram.com/p/Cm4wxgAPsZt/,https://www.instagram.com/p/Cm4wxgAPsZt/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323537932_660444289107262_6994481137175707936_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=-mCtnPoikfcAX8F-z8x&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBTEQ9OMd0W5FQsvF6Q8ZT9DH6EPUNMiANT-zcKCaEATw&oe=6495840A,,"Começamos o ano com uma ótima notícia para os soldados da Polícia e do Corpo de Bombeiros Militares de Minas Gerais! Já é lei a redução do tempo de promoção de soldado para cabo. No último dia 21, conseguimos derrubar parcialmente o veto do governador ao Art. 20 da Lei Complementar 168/22, que alterou o Estatuto dos Militares.

Assim, com a publicação da sanção no dia 30/12, no Diário do Legislativo, o § 4° do Art. 207, da Lei 5301/69, passa a vigorar com a seguinte redação: ""A promoção por tempo de serviço à graduação de Cabo poderá ser concedida em qualquer data e seus efeitos retroagem, para todos os fins de direito, à data que o militar completou sete anos de efetivo exercício"". 

Foi mantido o veto à redução do tempo de promoção de Cabo a Sargento, após compromisso assumido pelo governo, com todos os líderes presentes, de encaminhar um projeto tratando do assunto, já no início da próxima legislatura. A aceitação do acordo foi necessária para garantirmos não só a promoção dos soldados, como também a determinação de que computo da carga horária semanal seja apurado ao final de 90 dias e o somatório não poderá exceder 160 horas por mês, importante conquista para todos os militares.","PROMOÇÃO DE SOLDADO A CABO, AOS SETE ANOS NA GRADUAÇÃO, AGORA É LEI! SAIbA YOP",,,7.56
Serginho Agrella,serginhoagrella,N/A,2023-01-01 13:26:25 EST,2023-01-01,13:26:25,Photo,127,99,28,0,false,https://www.instagram.com/p/Cm4e9PgOcxh/,https://www.instagram.com/p/Cm4e9PgOcxh/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322958713_177657624950704_8806073953298845847_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=A-zO4knd6SkAX8bTDK4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAk5W5m2cv9QH7PM_Hlx8NaeLtYqIlToe3_P843bzEbtA&oe=6493DDB9,,"Essa semana Combustível já sobe mais de 1 REAL por litro, Aumentou numero de Ministros, e o  detalhe todos com Centenas de Processos por improbidade administrativa e Corrupção, automaticamente aumentara impostos para bancar a grande farra. Já começou a Patifaria. Fique atentos nação, qualquer deslize vamos pra cima!",,,,3.53
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2023-01-01 13:23:46 EST,2023-01-01,13:23:46,Photo,181,172,9,0,false,https://www.instagram.com/p/Cm4epwBJrgF/,https://www.instagram.com/p/Cm4epwBJrgF/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323345527_213066264432889_1854745797374562795_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iJzUgvqwtK0AX_FZ0cx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCugz1_ZlkqLjxpYAU_uMUeZN0PLVPmxsK1sB-F2rgdJg&oe=6494A9AD,,"NÃO DESISTIREMOS!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso",José Vasconcelos Viana @va... 1min Hoje no Brasil se viu Ο crime compensar. Bandeira de Cuba no lugar da bandeira brasileira. Dia triste para quem é honesto. Mas não desistiremos. #olavotemrazao 山 1,,,-1.81
Firmino.Daywydy,firmino.daywydy,N/A,2022-12-31 22:22:33 EST,2022-12-31,22:22:33,Video,86,82,4,316,false,https://www.instagram.com/tv/Cm23feZJMSD/,https://www.instagram.com/tv/Cm23feZJMSD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322821070_865726634626980_2425180964338385189_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tIe3uAGr35AAX8NAJg8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAoT5rJldjJnpx3icA6NGpAnTjxTGoNCwemNJ0m7QbLNw&oe=64979F6F,,"Siga @exercito_oficial @marinhaoficial @fab_oficial 
O exército brasileiro conta conosco, juntos chegaremos a 20 milhões.

Siga @rtppt @foxnews @revistaoeste @jovempannews

Gente, ao postar os vídeos informar
- Data (DD/MM/AAAA)
- Local (onde)?

#riograndedosul #santacatarina #parana #matogrossodosul #matogrosso #sãopaulo #espirito #minasgerais #goias #para 
#amapá #acre #rondonia #amazonas #roraima #maranhao #piaui #ceara #tocantins #bahia
#sergipe #alagoas#pernambuco #riograndedonorte #paraiba #determinação#jogolinpo",,,,0
Josafá Ramos,josafarramos,N/A,2022-12-31 20:40:24 EST,2022-12-31,20:40:24,Photo,24,19,5,0,false,https://www.instagram.com/p/Cm2r03VOxSX/,https://www.instagram.com/p/Cm2r03VOxSX/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323112399_238242851867963_4120566744400036008_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ojqCta8PrNwAX9sK7Ki&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCZwsoIymPpH08i9UflwOJ-MefZGevYCafvvvj-vojSZw&oe=6405C626,,Feliz Ano Novo!,Feliz Fe Ano Novo!,,,-2.75
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-31 17:10:14 EST,2022-12-31,17:10:14,Photo,276,262,14,0,false,https://www.instagram.com/p/Cm2TxpCJRWc/,https://www.instagram.com/p/Cm2TxpCJRWc/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322668814_233460819008227_8875493439521731188_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tGj18gV8KkAAX9UPUKT&_nc_oc=AQnNb12c9tZ2qOE1KTs0EGJfheMR2cvtNbAVvLWWfuHT1QW8gzPL4KCW368_KuyQGpc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDuZCcOGOiz1_ZmjOy4bFuWQfx126RUKEHqFtZQM3kH8Q&oe=6496D65D,,"OBRIGADO, BOLSONARO!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #feliznatal #Natal #oladraonaosobearampa #artigo142 #quartéis #intervencaofederal #intervencaomilitar #bolsonaropreso","‎'‎HOUT 1min: José Vasconcelos Viana @va... Bolsonaro deixa um país que conversa sobre política. Acabou a ""monopolitica"" que vivíamos. Só tínhamos esquerda. Agora, temos uma direita viva. Do intelectual da faculdade ao aposentado. Obrigado, presidente! ااد #ObrigadoBolsonaro ×‎'‎",,,-1.18
SARGENTO RODRIGUES,sargentorodriguesoficial,22776,2022-12-31 12:00:15 EST,2022-12-31,12:00:15,Photo,148,121,27,0,false,https://www.instagram.com/p/Cm1wTJcMqo6/,https://www.instagram.com/p/Cm1wTJcMqo6/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/322867895_864877601221709_9167517333012069293_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=sNUvqG8_-I4AX_rJTbx&_nc_oc=AQkKJPJmNdJZ5KlPEun94XUGzQAQB58Kfx30RtMPMG7WswI4QPX6FuiGoNK6UZeAepk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAfgDC-mxZhcq93HtuJkL4yNDorVdCZmOPH4xn0dlc_uQ&oe=63E886F1,,"Se Deus quiser, 2023 será um ano de muitas vitórias 🙏
Feliz Ano Novo!✨","Agradeço o apoio e a confiança de todos que trilharam, ao meu lado, mais esta etapa da minha trajetória. Fechamos um ciclo e daremos início a outro, com muita garra! Que 2023 seja repleto de luz, amor e muitas conquistas. FELIZ ANO NOVO! São os votos do Deputado Sargento Rodrigues e equipe. RODRIGUES SARGENTO DEPUTADO ESTADUAL",,,-2.14
Dayane Muhammad,daymuhammad,N/A,2022-12-31 09:59:53 EST,2022-12-31,09:59:53,Video,635,599,36,11199,false,https://www.instagram.com/tv/Cm1igXBL0yd/,https://www.instagram.com/tv/Cm1igXBL0yd/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323178571_704196741315918_6619310937082420302_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ORDSVLGEAmsAX90LjtA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDR9ZGafpIKRcFSklep8PELlopxWvqjJrdrJyt9hGlr2w&oe=64965658,,"Faça o teu possível e deixa o impossível nas mãos de Deus! 🙌🏻

Que 2023 seja o MELHOR ANO da tua vida!!

💛🇧🇷💚",,,,3.92
Gilson da Autoescola,gilsondaautoescola,N/A,2022-12-31 09:43:25 EST,2022-12-31,09:43:25,Photo,43,38,5,0,false,https://www.instagram.com/p/Cm1go_dru9N/,https://www.instagram.com/p/Cm1go_dru9N/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322743622_1352759708804327_9068593733190528957_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VICSFi8YLcEAX90JoMO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBwX4IvhU01h2eP6xhSD0FzkB8kRW5P7NipY_dgpfdksg&oe=64954A00,,"FELIZ ANO NOVO

“Se alguém está em Cristo, é nova criação. As coisas antigas já passaram; eis que surgiram coisas novas!"" 
Coríntios 5:17

.

.

.

.

#paz #prosperidade #bençãos #amor #perdão #amigos# #família #felicidade #fé #Deus #união #trabalho #vitorias #sucesso #alegria #sabedoria #força #equilíbrio #obediência #vencedores #2023",,,,-1.3
André da Maria Gorda,andremariagorda,364225,2022-12-31 09:31:31 EST,2022-12-31,09:31:31,Photo,123,110,13,0,false,https://www.instagram.com/p/Cm1fR1xr3sD/,https://www.instagram.com/p/Cm1fR1xr3sD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322523450_488976406681574_8232848614175406709_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=thJCmjsgCdgAX-rNzL9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAX2b1GgU-8bS23oRYhLehjfdw5EzwHlf8Jd1Sq0_cbmA&oe=6495B754,,"Passo aqui pra desejar a todos amigos e clientes muita paz de espírito e muita saúde.
Desejo que esse ano de 2023 seja diferente dos iguais para todos. 
Amo vocês do fundo do meu coração 💓 
São os votos da família 
@feijoadadamariagorda 
@acarajedamariagorda 

#vemsimbora 2013",,,,1.95
WESLEY ROS,wesleyros,281895,2022-12-31 00:32:43 EST,2022-12-31,00:32:43,Photo,"16,814",16226,588,0,false,https://www.instagram.com/p/Cm0hnk_uMLm/,https://www.instagram.com/p/Cm0hnk_uMLm/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322491435_884314319363598_3469689454220104253_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=b9gzrqV4uSUAX86sj-g&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAjIxWXLyqWuoKnLWwl70I_vsEEuw0LBBhBTAZFsc2i7w&oe=6495DB84,,“O BRASIL NÃO VAI ACABAR DIA PRIMEIRO” by @jairmessiasbolsonaro 😎,"Ε3Θ ""Dei minha vida por essa Pátria. Fiz tudo pelo Brasil. o Brasil não vai acabar dia primeiro. Hoje, temos uma multidão de pessoas que passaram a entender mais de política. 0 bem vai vencer."" JAIR BOLSONARO",,,3.92
Núbia Modista,nubiamodista,N/A,2022-12-30 15:53:53 EST,2022-12-30,15:53:53,Photo,6,5,1,0,false,https://www.instagram.com/p/CmzmPgMv_ev/,https://www.instagram.com/p/CmzmPgMv_ev/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/323188196_848483666364587_6924835490636863175_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kAe3V2IWcKEAX-i-BRz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCb3LvfWszQIrODI4zH3wvB3mPh1alDlOeb8detE5OxIg&oe=64969A68,,🇧🇷🏕️30/12/22,,,,-17.33
Núbia Modista,nubiamodista,N/A,2022-12-30 15:52:52 EST,2022-12-30,15:52:52,Photo,13,6,7,0,false,https://www.instagram.com/p/CmzmICavkj1/,https://www.instagram.com/p/CmzmICavkj1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322943212_495914206009236_7044367013124807404_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xEgPHzHOdy4AX-wWK9J&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA7j9ogBiBv5GaOYq3WVLjuVSi2SBXFNzG5vvcJs30ZEw&oe=6496A5AF,,61 dias nas ruas 🏕️🇧🇷,,,,-8
